Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,2,Phase 4 Clinical,C4,moxifloxacin,12978,"Bioequivalence,Pharmacokinetics",N,Y,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,"Open-label, randomized, crossover study of the comparative pharmacokinetics and bioequivalence of drugs moxifloxacin film-coated tablets 400 mg (JSC ""Synthesis"", Russia) and Avelox tablets, film-coated 400 mg (Bayer Pharma AG, Germany) in healthy volunteers on an empty stomach",Joint Stock Company Kurganskoye medicines and medical products" Synthesis,Interventional,255583,2016-03-04 00:00:00,Status not specified
null,1+,Phase 3 Clinical,C3,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,Rifapentine-containing Tuberculosis Treatment Shortening Regimens,Centers for Disease Control and Prevention,Interventional,226815,2016-01-25 00:00:00,No longer recruiting
null,5,Phase 1/Phase 2 Clinical,C12,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics",N,N,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,TBRU 10,"Early Bactericidal Activity of Linezolid, Gatifloxacin, Levofloxacin, Isoniazid (INH) and Moxifloxacin in HIV Negative Adults With Initial Episodes of Sputum Smear-Positive Pulmonary Tuberculosis",National Institute of Allergy and Infectious Diseases,Interventional,10869,2004-02-29 00:00:00,Completed
null,1+,Phase 1 Clinical,C1,pretomanid,13323,"Safety,Pharmacokinetics",Y,Y,Pre-registration,PR,Mycobacterium tuberculosis infection,221,null,"Evaluating the Safety and Drug Interaction of PA-824, an Investigational Tuberculosis Medication, Together With Efavirenz, Ritonavir-Boosted Lopinavir or Rifampin",National Institute of Allergy and Infectious Diseases,Interventional,86312,2012-05-31 00:00:00,Completed
null,2+,Phase 2 Clinical,C2,pretomanid,13323,"Safety,Efficacy",Y,N,Pre-registration,PR,Mycobacterium tuberculosis infection,221,null,"Evaluation of 8 Weeks of Treatment With the Combination of Moxifloxacin, PA-824 and Pyrazinamide in Patients With Drug Sensitive and Multi Drug-Resistant Pulmonary Tuberculosis (TB)",TB Alliance,Interventional,83489,2012-03-31 00:00:00,Completed
null,3+,Phase 2 Clinical,C2,pretomanid,13323,"Safety,Efficacy,Pharmacokinetics",Y,N,Pre-registration,PR,Mycobacterium tuberculosis infection,221,null,Evaluation of Early Bactericidal Activity in Pulmonary Tuberculosis,TB Alliance,Interventional,59043,2009-08-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,pretomanid,13323,"Safety,Pharmacokinetics",N,Y,Pre-registration,PR,Mycobacterium tuberculosis infection,221,null,"Pharmacokinetics and Safety of PA-824 in Subjects With Mild, Moderate, and Severe Hepatic Impairment to Matched, Non-Hepatically Impaired Subjects",National Institute of Allergy and Infectious Diseases,Interventional,227410,2017-12-11 00:00:00,Recruiting
null,2+,Phase 3 Clinical,C3,pretomanid,13323,"Safety,Efficacy,Pharmacokinetics",Y,N,Pre-registration,PR,Mycobacterium tuberculosis infection,221,null,A Phase III Study Assessing the Safety and Efficacy of Bedaquiline Plus PA-824 Plus Linezolid in Subjects With Drug-Resistant Pulmonary Tuberculosis,TB Alliance,Interventional,219499,2015-03-31 00:00:00,No longer recruiting
null,1,Phase 3 Clinical,C3,rifapentine,15102,"Safety,Efficacy",N,N,Launched,L,Mycobacterium tuberculosis infection,221,null,Efficacy of Weekly Rifapentine and Isoniazid for Tuberculosis Prevention,Huashan Hospital,Interventional,228560,2015-03-31 00:00:00,Recruiting
null,1,Phase not specified,NS,rifapentine,15102,Safety,Y,N,Launched,L,Mycobacterium tuberculosis infection,221,null,"A Non-randomized, Uncontrolled, Single-group Study of Short-course Isoniazid plus Rifapentine Directly Observed Therapy for Latent Tuberculosis in Solid-organ Transplant Candidates",University of Washington,Interventional,159244,null,Completed
null,5+,Phase 3 Clinical,C3,delamanid,16545,"Safety,Efficacy",N,N,Launched,L,Mycobacterium tuberculosis infection,221,endTB-Q,Evaluating Newly Approved Drugs in Combination Regimens for Multidrug-Resistant TB With Fluoroquinolone Resistance,Médecins Sans Frontières France,Interventional,375499,2019-06-30 00:00:00,Not yet recruiting
null,2,Phase 3 Clinical,C3,delamanid,16545,"Safety,Efficacy",N,Y,Launched,L,Mycobacterium tuberculosis infection,221,PHOENIx MDR-TB,Protecting Households On Exposure to Newly Diagnosed Index Multidrug-Resistant Tuberculosis Patients,National Institute of Allergy and Infectious Diseases,Interventional,344335,2019-06-03 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,pascolizumab,17132,"Safety,Efficacy",N,N,No Development Reported,NDR,Mycobacterium tuberculosis infection,221,null,Safety and Efficacy of Blocking IL-4 With Pascolizumab in Patients Receiving Standard Therapy for Pulmonary Tuberculosis,"National University Hospital (Singapore) Pte Ltd, Syneos Health Inc",Interventional,89066,2012-06-30 00:00:00,No longer recruiting
null,1,Phase 1a Clinical,C1A,SQ-109,31010,"Safety,Pharmacokinetics",Y,Y,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,"A phase Ia, Placebo-controlled, Dose-Escalating study to test the Safety, Tolerability and Pharmacokinetics of Single dose of SQ-109 in 62 Healthy Subjects",Sequella Inc,Interventional,8945,2006-09-30 04:46:54,Completed
null,1+,Phase 2 Clinical,C2,SQ-109,31010,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Y,N,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,"Evaluation of SQ-109, High-dose Rifampicin, and Moxifloxacin in Adults With Smear-positive Pulmonary TB in a MAMS Design",Ludwig-Maximilians University of Munich,Interventional,109063,2013-04-30 00:00:00,Completed
null,1,Phase 2 Clinical,C2,bedaquiline,51310,"Efficacy,Pharmacokinetics",N,Y,Launched,L,Mycobacterium tuberculosis infection,221,PANDEMIC,"A study on the uptake, distribution and excretion of bedaquiline, a medicine against tuberculosis, in people with type 2 diabetes",University Medical Center Groningen,Interventional,331962,2018-06-01 00:00:00,Not yet recruiting
null,1+,Phase 2/Phase 3 Clinical,C23,bedaquiline,51310,"Safety,Efficacy",N,N,Launched,L,Mycobacterium tuberculosis infection,221,TB-PRACTECAL,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),Medecins Sans Frontieres,Interventional,244304,2017-01-31 00:00:00,Recruiting
null,2,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy,Pharmacokinetics",Y,Y,Discontinued,DX,Mycobacterium tuberculosis infection,221,null,Safety Study of Tuberculosis Vaccines AERAS-402 and MVA-85A,University of Oxford,Interventional,91280,2012-09-30 00:00:00,Completed
null,1,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Y,Y,Discontinued,DX,Mycobacterium tuberculosis infection,221,null,"Safety of Tuberculosis Vaccine, MVA-85A, Administered by the Intramuscular Route and the Intradermal Route",University of Oxford,Interventional,69212,2010-01-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Y,Y,Discontinued,DX,Mycobacterium tuberculosis infection,221,null,"A Study of MVA-85A, in Asymptomatic Volunteers Infected With TB, HIV or Both",University of Oxford,Interventional,14589,2007-07-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",N,Y,Discontinued,DX,Mycobacterium tuberculosis infection,221,null,"A Study of two Doses of a New TB Vaccine, MVA85A, in Healthy Volunteers Previously Vaccinated With BCG",University of Oxford,Interventional,10944,2005-10-31 00:00:00,Completed
null,1,Phase 1b Clinical,C1B,VPM-1002,55569,"Safety,Efficacy,Pharmacokinetics",N,Y,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,Dose-Escalation Study on Safety and Immunogenicity of VPM-1-002 in Comparison to BCG in Healthy Volunteers in South Africa,Vakzine Projekt Management GmbH,Interventional,65984,2010-04-30 00:00:00,Completed
European Ancestry,1,Phase 1 Clinical,C1,VPM-1002,55569,"Safety,Efficacy",Y,Y,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,Dose-Escalation Study on Safety and Immunogenicity of VPM-1-002 in Comparison With BCG in Healthy Male Volunteers,Vakzine Projekt Management GmbH,Interventional,48943,2008-09-30 00:00:00,Completed
null,1,Phase 2a Clinical,C2A,"ID93 vaccine (GLA-SE adjuvant, TB), IDRI/ Quratis",68617,"Safety,Efficacy",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,Phase IIa Clinical Trial of ID93 + GLA-SE Vaccine in BCG-vaccinated Healthy Healthcare Workers,Quratis Co Ltd,Interventional,366580,2018-05-31 00:00:00,No longer recruiting
null,1,Phase 1 Clinical,C1,GSK-3036656,70581,"Safety,Efficacy,Pharmacokinetics",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,First Time in Human (FTIH) Safety and Pharmacokinetics (PK) Study of GSK-3036656 in Healthy Subjects,GlaxoSmithKline plc,Interventional,290705,2017-04-02 00:00:00,Completed
null,1,Phase 1 Clinical,C1,BTZ-043,70901,"Safety,Pharmacokinetics",N,Y,Phase 1 Clinical,C1,Mycobacterium tuberculosis infection,221,null,A Single Ascending Dose Study Of BTZ-043,Ludwig-Maximilians University of Munich,Interventional,346718,2018-06-07 00:00:00,Completed
null,1,Phase 2 Clinical,C2,SSI H56-IC31,74849,"Safety,Efficacy",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,A Phase II Study of H56:IC31 in Healthy Adolescents,"Aeras, Aeras Global TB Vaccine Foundation",Interventional,310653,2018-06-30 00:00:00,Terminated
null,1,Phase 1 Clinical,C1,SSI H56-IC31,74849,"Safety,Efficacy",N,N,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,A Phase I Study of Safety and Immunogenicity of AERAS-456 in HIV-Negative Adults Treated for Drug-susceptible Pulmonary TB,Aeras,Interventional,223291,2014-11-21 00:00:00,Completed
Asian Ancestry,1,Phase 1 Clinical,C1,delpazolid,76307,"Safety,Pharmacokinetics",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,"Phase I study Evaluating the Safety, Tolerability and Pharmacokinetic Characteristics of RMX-2001","Nome West (Shanghai) Pharmaceutical Technology Co., Ltd",Interventional,381962,null,Not yet recruiting
null,1,Phase not specified,NS,Perchlozone,87251,"Safety,Efficacy",N,N,Launched,L,Mycobacterium tuberculosis infection,221,null,"An Open, Prospective, Comparative, Randomized, Controlled Clinical Trial Of Efficacy And Safety Perhlozone Capsules (JSC 'Pharmasyntez', Russia), Used In Doses Of 9.5 And 12.5 mg/kg Night In The Complex Treatment Of Pulmonary Tuberculosis",Pharmasyntez,Interventional,169098,2013-01-28 00:00:00,Status not specified
null,1,Phase 1b Clinical,C1B,macozinone,90085,"Safety,Bioavailability,Pharmacokinetics",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,"Study to Evaluate the Safety, Tolerability and Pharmacokinetics of PBTZ-169 in Multiple Dosing",Innovative Medicines for Tuberculosis,Interventional,363587,2019-02-21 00:00:00,Recruiting
null,1,Phase 1 Clinical,C1,macozinone,90085,"Safety,Pharmacokinetics",N,Y,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,Phase I Study of PBTZ-169,Nearmedic Plus,Interventional,286724,2016-01-31 00:00:00,Completed
null,1+,Phase 2/Phase 3 Clinical,C23,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",N,N,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,TB-PRACTECAL,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),Medecins Sans Frontieres,Interventional,244304,2017-01-31 00:00:00,Recruiting
null,2,Phase 2b Clinical,C2B,ESAT-6CFP10,95442,"Safety,Efficacy",N,N,Phase 3 Clinical,C3,Mycobacterium tuberculosis infection,221,null,Phase IIb Clinical Study of Recombinant Mycobacterium Tuberculosis Allergen ESAT-6-CFP-10,Anhui Zhifei Longcom Biopharmaceutical Co Ltd,Interventional,219931,2014-11-30 00:00:00,Completed
null,4+,Phase 1/Phase 2 Clinical,C12,OPC-167832,104447,"Safety,Efficacy,Pharmacokinetics",N,N,Phase 2 Clinical,C2,Mycobacterium tuberculosis infection,221,null,A Phase I/II Trial of Multiple Oral Doses of OPC-167832 for Uncomplicated Pulmonary Tuberculosis,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,353987,2018-10-25 00:00:00,Recruiting
null,1+,Phase 2 Clinical,C2,tenofovir disoproxil fumarate,14493,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,REFLATE TB,Efficacy and Safety of Two Raltegravir Doses in Naive HIV-1-Infected Patients Receiving Rifampin for Active Tuberculosis,French National Agency for Research on AIDS and Viral Hepatitis,Interventional,40948,2009-07-31 00:00:00,Completed
null,1+,Phase 1/Phase 2 Clinical,C12,tenofovir disoproxil fumarate,14493,"Safety,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,IMPAACT4TB,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",Aurum Institute,Interventional,329251,2018-01-18 00:00:00,Recruiting
null,2+,Phase 3 Clinical,C3,lopinavir + ritonavir,14681,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,TEMPRANO,Early Antiretroviral Treatment and/or Early Isoniazid Prophylaxis Against Tuberculosis in HIV-Infected Adults,French National Agency for Research on AIDS and Viral Hepatitis,Interventional,195741,2008-03-31 00:00:00,Completed
null,2,Phase not specified,NS,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"An Open-Label, Sequential Non-Randomized Pharmacokinetics Study Comparing Lopinavir Plasma Exposure When Given as Lopinavir Superboosted With Ritonavir (1 : 1 Ratio) in the Presence of Rifampicin or Lopinavir Boosted With Ritonavir (4 : 1 Ratio) in the Absence of Rifampicin in HIV and TB Co-Infected Children in South Africa",Drugs for Neglected Diseases Initiative,Interventional,142540,2012-12-01 00:00:00,Recruiting
null,2+,Phase 4 Clinical,C4,nelfinavir,8255,Pharmacokinetics,N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,TBTC-23B,Intensive PK of the Nelfinavir Rifabutin Interaction in Patients With HIV-TB,Centers for Disease Control and Prevention,Interventional,10656,2000-02-29 00:00:00,Completed
Asian Ancestry,1+,Phase 2 Clinical,C2,stavudine,4481,"Safety,Efficacy,Bioavailability,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,French National Agency for Research on AIDS and Viral Hepatitis,Interventional,11187,2009-02-28 00:00:00,Completed
null,2+,Phase not specified,NS,stavudine,4481,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"A prospective, open-label, pilot study to evaluate the pharmacokinetics (PK)/safety/efficacy of an adjusted dose of indinavir/ritonavir (IDV/r) 600/100 mg plus two nucleoside reverse transcriptase inhibitors (NRTIs) in HIV/TB-coinfected Thais receiving rifampicin-based anti-TB treatment",Thai Red Cross AIDS Research Centre,Interventional,100728,2012-01-17 00:00:00,Status not specified
null,1,Phase 4 Clinical,C4,"lamivudine + abacavir + zidovudine, GSK",26574,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,THIRST,Tuberculosis and HIV Immune Reconstitution Syndrome Trial (THIRST),Duke University,Interventional,47398,2004-06-30 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,metformin hydrochloride,6050,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Effect of metformin in treatment of non-diabetic pulmonary tuberculosis patients,Veer Surendra Sai Institute of Medical Sciences and Research,Interventional,372893,2019-03-07 00:00:00,Not yet recruiting
null,6,Phase 2 Clinical,C2,everolimus,13340,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,TBHDT,TB Host Directed Therapy,Aurum Institute,Interventional,279898,2016-11-30 00:00:00,No longer recruiting
null,2+,Phase 3 Clinical,C3,lamivudine,3474,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"Efficacy of Thrice Weekly Directly Observed Treatment, Short-course (DOTS) in HIV-associated Tuberculosis",All India Institute of Medical Sciences,Interventional,161275,2006-04-30 00:00:00,Completed
null,4,Phase 3 Clinical,C3,lamivudine,3474,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,N2R,Efavirenz-Based Versus Nevirapine-Based Antiretroviral Therapy Among HIV-Infected Patients Receiving Rifampin,Bamrasnaradura Infectious Diseases Institute,Interventional,10947,2007-01-31 00:00:00,Completed
null,2+,Phase not specified,NS,lamivudine,3474,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"A prospective, open-label, pilot study to evaluate the pharmacokinetics (PK)/safety/efficacy of an adjusted dose of indinavir/ritonavir (IDV/r) 600/100 mg plus two nucleoside reverse transcriptase inhibitors (NRTIs) in HIV/TB-coinfected Thais receiving rifampicin-based anti-TB treatment",Thai Red Cross AIDS Research Centre,Interventional,100728,2012-01-17 00:00:00,Status not specified
null,3,Phase 1 Clinical,C1,simeprevir,39069,"Safety,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"TMC-435350-TiDP16-C105:  Phase I, Three-Way Crossover, Drug-Drug Interaction Between TMC-435350 and Rifampin After Multiple Dosing",Janssen R&D (Ireland),Interventional,25800,2008-06-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,simvastatin,44313,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"Simvastatin and sputum conversion in pulmonary tuberculosis: a double-blinded, randomized, controlled trial",Khonkaen Hospital,Interventional,330023,2018-04-01 00:00:00,Not yet recruiting
null,1+,Phase 2 Clinical,C2,verapamil,44437,"Safety,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Verapamil Dose-finding Study in Adult Patients with Tuberculosis,Indian Government Department of Biotechnology,Interventional,261260,2016-06-15 00:00:00,Not yet recruiting
null,4,Phase 4 Clinical,C4,emtricitabine,4728,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,STRIDE,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV Infected Adults Being Treated for Tuberculosis,AIDS Clinical Trials Group,Interventional,10681,2006-08-31 00:00:00,Completed
null,1+,Phase 4 Clinical,C4,NeisVac-C,10774,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,BAM,A Study of the Interaction Between BCG And MenC Immunization,University of Oxford,Interventional,162886,2014-06-20 00:00:00,Completed
null,2+,Phase 3 Clinical,C3,efavirenz,10172,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,"Efficacy of Thrice Weekly Directly Observed Treatment, Short-course (DOTS) in HIV-associated Tuberculosis",All India Institute of Medical Sciences,Interventional,161275,2006-04-30 00:00:00,Completed
null,1+,Phase 3 Clinical,C3,efavirenz,10172,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,"NVP",Efficacy and Safety of Concomitant Use of Nevirapine and Rifampicin With HIV-TB,All India Institute of Medical Sciences,Interventional,114300,2007-06-30 00:00:00,Completed
null,2+,Phase not specified,NS,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,USPHS-23,Intensive Pharmacokinetics of the Nelfinavir-Rifabutin Interaction in Patients With HIV-Related Tuberculosis Treated With a Rifabutin-Based Regimen,National Institutes of Health,Interventional,10648,2001-07-02 00:00:00,Recruiting
null,4+,Phase 1 Clinical,C1,celecoxib,12135,"Efficacy,Pharmacokinetics,Pharmacodynamics",N,Y,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Evaluating Celecoxib Activity in Mycobacterium Tuberculosis: A Whole Blood Bactericidal Activity Study in Healthy Volunteers,National University Hospital (Singapore) Pte Ltd,Interventional,245694,2015-11-30 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,nevirapine,3700,"Safety,Bioavailability,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV Co-Infection in Vietnam,French National Agency for Research on AIDS and Viral Hepatitis,Interventional,11188,2010-06-30 00:00:00,Completed
null,1+,Phase 2/Phase 3 Clinical,C23,nevirapine,3700,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,CARINEMO,Comparison of Nevirapine and Efavirenz for the Treatment of HIV-TB Co-infected Patients,French National Agency for Research on AIDS and Viral Hepatitis,Interventional,10948,2007-12-31 00:00:00,Completed
null,3+,Phase 2 Clinical,C2,Prevnar,4144,"Safety,Efficacy",N,Y,PHASE NOT SPECIFIED,NS,Mycobacterium tuberculosis infection,221,null,Safety and Immunogenicity Study of a Candidate Tuberculosis Vaccine in Healthy Infants,GlaxoSmithKline plc,Interventional,65639,2010-07-31 00:00:00,Completed
